Tag,VR,Keyword
"(0022,1100)",SQ,ReferencedOphthalmicAxialMeasurementsSequence
"(0022,1101)",SQ,OphthalmicAxialLengthMeasurementsSegmentNameCodeSequence
"(0022,1103)",SQ,RefractiveErrorBeforeRefractiveSurgeryCodeSequence
"(0022,1121)",FL,IOLPowerForExactEmmetropia
"(0022,1122)",FL,IOLPowerForExactTargetRefraction
"(0022,1125)",SQ,AnteriorChamberDepthDefinitionCodeSequence
"(0022,1127)",SQ,LensThicknessSequence
"(0022,1128)",SQ,AnteriorChamberDepthSequence
"(0022,112A)",SQ,CalculationCommentSequence
"(0022,112B)",CS,CalculationCommentType
"(0022,112C)",LT,CalculationComment
"(0022,1130)",FL,LensThickness
"(0022,1131)",FL,AnteriorChamberDepth
"(0022,1132)",SQ,SourceOfLensThicknessDataCodeSequence
"(0022,1133)",SQ,SourceOfAnteriorChamberDepthDataCodeSequence
"(0022,1134)",SQ,SourceOfRefractiveMeasurementsSequence
"(0022,1135)",SQ,SourceOfRefractiveMeasurementsCodeSequence
"(0022,1140)",CS,OphthalmicAxialLengthMeasurementModified
"(0022,1150)",SQ,OphthalmicAxialLengthDataSourceCodeSequence
"(0022,1153)",SQ,OphthalmicAxialLengthAcquisitionMethodCodeSequence
"(0022,1155)",FL,SignalToNoiseRatio
"(0022,1159)",LO,OphthalmicAxialLengthDataSourceDescription
"(0022,1210)",SQ,OphthalmicAxialLengthMeasurementsTotalLengthSequence
"(0022,1211)",SQ,OphthalmicAxialLengthMeasurementsSegmentalLengthSequence
"(0022,1212)",SQ,OphthalmicAxialLengthMeasurementsLengthSummationSequence
"(0022,1220)",SQ,UltrasoundOphthalmicAxialLengthMeasurementsSequence
"(0022,1225)",SQ,OpticalOphthalmicAxialLengthMeasurementsSequence
"(0022,1230)",SQ,UltrasoundSelectedOphthalmicAxialLengthSequence
"(0022,1250)",SQ,OphthalmicAxialLengthSelectionMethodCodeSequence
"(0022,1255)",SQ,OpticalSelectedOphthalmicAxialLengthSequence
"(0022,1257)",SQ,SelectedSegmentalOphthalmicAxialLengthSequence
"(0022,1260)",SQ,SelectedTotalOphthalmicAxialLengthSequence
"(0022,1262)",SQ,OphthalmicAxialLengthQualityMetricSequence
"(0022,1265)",SQ,OphthalmicAxialLengthQualityMetricTypeCodeSequence
"(0022,1273)",LO,OphthalmicAxialLengthQualityMetricTypeDescription
"(0022,1300)",SQ,IntraocularLensCalculationsRightEyeSequence
"(0022,1310)",SQ,IntraocularLensCalculationsLeftEyeSequence
"(0022,1330)",SQ,ReferencedOphthalmicAxialLengthMeasurementQCImageSequence
"(0022,1415)",CS,OphthalmicMappingDeviceType
"(0022,1420)",SQ,AcquisitionMethodCodeSequence
"(0022,1423)",SQ,AcquisitionMethodAlgorithmSequence
"(0022,1436)",SQ,OphthalmicThicknessMapTypeCodeSequence
"(0022,1443)",SQ,OphthalmicThicknessMappingNormalsSequence
"(0022,1445)",SQ,RetinalThicknessDefinitionCodeSequence
"(0022,1450)",SQ,PixelValueMappingToCodedConceptSequence
"(0022,1452)",US or SS,MappedPixelValue
"(0022,1454)",LO,PixelValueMappingExplanation
"(0022,1458)",SQ,OphthalmicThicknessMapQualityThresholdSequence
"(0022,1460)",FL,OphthalmicThicknessMapThresholdQualityRating
"(0022,1463)",FL,AnatomicStructureReferencePoint
"(0022,1465)",SQ,RegistrationToLocalizerSequence
"(0022,1466)",CS,RegisteredLocalizerUnits
"(0022,1467)",FL,RegisteredLocalizerTopLeftHandCorner
"(0022,1468)",FL,RegisteredLocalizerBottomRightHandCorner
"(0022,1470)",SQ,OphthalmicThicknessMapQualityRatingSequence
"(0022,1472)",SQ,RelevantOPTAttributesSequence
"(0022,1512)",SQ,TransformationMethodCodeSequence
"(0022,1513)",SQ,TransformationAlgorithmSequence
"(0022,1515)",CS,OphthalmicAxialLengthMethod
"(0022,1517)",FL,OphthalmicFOV
"(0022,1518)",SQ,TwoDimensionalToThreeDimensionalMapSequence
"(0022,1525)",SQ,WideFieldOphthalmicPhotographyQualityRatingSequence
"(0022,1526)",SQ,WideFieldOphthalmicPhotographyQualityThresholdSequence
"(0022,1527)",FL,WideFieldOphthalmicPhotographyThresholdQualityRating
"(0022,1528)",FL,XCoordinatesCenterPixelViewAngle
"(0022,1529)",FL,YCoordinatesCenterPixelViewAngle
"(0022,1530)",UL,NumberOfMapPoints
"(0022,1531)",OF,TwoDimensionalToThreeDimensionalMapData
"(0022,1612)",SQ,DerivationAlgorithmSequence
"(0022,1615)",SQ,OphthalmicImageTypeCodeSequence
"(0022,1616)",LO,OphthalmicImageTypeDescription
"(0022,1618)",SQ,ScanPatternTypeCodeSequence
"(0022,1620)",SQ,ReferencedSurfaceMeshIdentificationSequence
"(0022,1622)",CS,OphthalmicVolumetricPropertiesFlag
"(0022,1624)",FL,OphthalmicAnatomicReferencePointXCoordinate
"(0022,1626)",FL,OphthalmicAnatomicReferencePointYCoordinate
"(0022,1628)",SQ,OphthalmicEnFaceImageQualityRatingSequence
"(0022,1630)",DS,QualityThreshold
"(0022,1640)",SQ,OCTBscanAnalysisAcquisitionParametersSequence
"(0022,1642)",UL,NumberofBscansPerFrame
"(0022,1643)",FL,BscanSlabThickness
"(0022,1644)",FL,DistanceBetweenBscanSlabs
"(0022,1645)",FL,BscanCycleTime
"(0022,1646)",FL,BscanCycleTimeVector
"(0022,1649)",FL,AscanRate
"(0022,1650)",FL,BscanRate
"(0022,1658)",UL,SurfaceMeshZPixelOffset
"(0024,0010)",FL,VisualFieldHorizontalExtent
"(0024,0011)",FL,VisualFieldVerticalExtent
"(0024,0012)",CS,VisualFieldShape
"(0024,0016)",SQ,ScreeningTestModeCodeSequence
"(0024,0018)",FL,MaximumStimulusLuminance
"(0024,0020)",FL,BackgroundLuminance
"(0024,0021)",SQ,StimulusColorCodeSequence
"(0024,0024)",SQ,BackgroundIlluminationColorCodeSequence
"(0024,0025)",FL,StimulusArea
"(0024,0028)",FL,StimulusPresentationTime
"(0024,0032)",SQ,FixationSequence
"(0024,0033)",SQ,FixationMonitoringCodeSequence
"(0024,0034)",SQ,VisualFieldCatchTrialSequence
"(0024,0035)",US,FixationCheckedQuantity
"(0024,0036)",US,PatientNotProperlyFixatedQuantity
"(0024,0037)",CS,PresentedVisualStimuliDataFlag
"(0024,0038)",US,NumberOfVisualStimuli
"(0024,0039)",CS,ExcessiveFixationLossesDataFlag
"(0024,0040)",CS,ExcessiveFixationLosses
"(0024,0042)",US,StimuliRetestingQuantity
"(0024,0044)",LT,CommentsOnPatientPerformanceOfVisualField
"(0024,0045)",CS,FalseNegativesEstimateFlag
"(0024,0046)",FL,FalseNegativesEstimate
"(0024,0048)",US,NegativeCatchTrialsQuantity
"(0024,0050)",US,FalseNegativesQuantity
"(0024,0051)",CS,ExcessiveFalseNegativesDataFlag
"(0024,0052)",CS,ExcessiveFalseNegatives
"(0024,0053)",CS,FalsePositivesEstimateFlag
"(0024,0054)",FL,FalsePositivesEstimate
"(0024,0055)",CS,CatchTrialsDataFlag
"(0024,0056)",US,PositiveCatchTrialsQuantity
"(0024,0057)",CS,TestPointNormalsDataFlag
"(0024,0058)",SQ,TestPointNormalsSequence
"(0024,0059)",CS,GlobalDeviationProbabilityNormalsFlag
"(0024,0060)",US,FalsePositivesQuantity
"(0024,0061)",CS,ExcessiveFalsePositivesDataFlag
"(0024,0062)",CS,ExcessiveFalsePositives
"(0024,0063)",CS,VisualFieldTestNormalsFlag
"(0024,0064)",SQ,ResultsNormalsSequence
"(0024,0065)",SQ,AgeCorrectedSensitivityDeviationAlgorithmSequence
"(0024,0066)",FL,GlobalDeviationFromNormal
"(0024,0067)",SQ,GeneralizedDefectSensitivityDeviationAlgorithmSequence
"(0024,0068)",FL,LocalizedDeviationFromNormal
"(0024,0069)",LO,PatientReliabilityIndicator
"(0024,0070)",FL,VisualFieldMeanSensitivity
"(0024,0071)",FL,GlobalDeviationProbability
"(0024,0072)",CS,LocalDeviationProbabilityNormalsFlag
"(0024,0073)",FL,LocalizedDeviationProbability
"(0024,0074)",CS,ShortTermFluctuationCalculated
"(0024,0075)",FL,ShortTermFluctuation
"(0024,0076)",CS,ShortTermFluctuationProbabilityCalculated
"(0024,0077)",FL,ShortTermFluctuationProbability
"(0024,0078)",CS,CorrectedLocalizedDeviationFromNormalCalculated
"(0024,0079)",FL,CorrectedLocalizedDeviationFromNormal
"(0024,0080)",CS,CorrectedLocalizedDeviationFromNormalProbabilityCalculated
"(0024,0081)",FL,CorrectedLocalizedDeviationFromNormalProbability
"(0024,0083)",SQ,GlobalDeviationProbabilitySequence
"(0024,0085)",SQ,LocalizedDeviationProbabilitySequence
"(0024,0086)",CS,FovealSensitivityMeasured
"(0024,0087)",FL,FovealSensitivity
"(0024,0088)",FL,VisualFieldTestDuration
"(0024,0089)",SQ,VisualFieldTestPointSequence
"(0024,0090)",FL,VisualFieldTestPointXCoordinate
"(0024,0091)",FL,VisualFieldTestPointYCoordinate
"(0024,0092)",FL,AgeCorrectedSensitivityDeviationValue
"(0024,0093)",CS,StimulusResults
"(0024,0094)",FL,SensitivityValue
"(0024,0095)",CS,RetestStimulusSeen
"(0024,0096)",FL,RetestSensitivityValue
"(0024,0097)",SQ,VisualFieldTestPointNormalsSequence
"(0024,0098)",FL,QuantifiedDefect
"(0024,0100)",FL,AgeCorrectedSensitivityDeviationProbabilityValue
"(0024,0102)",CS,GeneralizedDefectCorrectedSensitivityDeviationFlag
"(0024,0103)",FL,GeneralizedDefectCorrectedSensitivityDeviationValue
"(0024,0104)",FL,GeneralizedDefectCorrectedSensitivityDeviationProbabilityValue
"(0024,0105)",FL,MinimumSensitivityValue
"(0024,0106)",CS,BlindSpotLocalized
"(0024,0107)",FL,BlindSpotXCoordinate
"(0024,0108)",FL,BlindSpotYCoordinate
"(0024,0110)",SQ,VisualAcuityMeasurementSequence
"(0024,0112)",SQ,RefractiveParametersUsedOnPatientSequence
"(0024,0113)",CS,MeasurementLaterality
"(0024,0114)",SQ,OphthalmicPatientClinicalInformationLeftEyeSequence
"(0024,0115)",SQ,OphthalmicPatientClinicalInformationRightEyeSequence
"(0024,0117)",CS,FovealPointNormativeDataFlag
"(0024,0118)",FL,FovealPointProbabilityValue
"(0024,0120)",CS,ScreeningBaselineMeasured
"(0024,0122)",SQ,ScreeningBaselineMeasuredSequence
"(0024,0124)",CS,ScreeningBaselineType
"(0024,0126)",FL,ScreeningBaselineValue
"(0024,0202)",LO,AlgorithmSource
"(0024,0306)",LO,DataSetName
"(0024,0307)",LO,DataSetVersion
"(0024,0308)",LO,DataSetSource
"(0024,0309)",LO,DataSetDescription
"(0024,0317)",SQ,VisualFieldTestReliabilityGlobalIndexSequence
"(0024,0320)",SQ,VisualFieldGlobalResultsIndexSequence
"(0024,0325)",SQ,DataObservationSequence
"(0024,0338)",CS,IndexNormalsFlag
"(0024,0341)",FL,IndexProbability
"(0024,0344)",SQ,IndexProbabilitySequence
"(0028,0002)",US,SamplesPerPixel
"(0028,0003)",US,SamplesPerPixelUsed
"(0028,0004)",CS,PhotometricInterpretation
"(0028,0005)",US,ImageDimensions
"(0028,0006)",US,PlanarConfiguration
"(0028,0008)",IS,NumberOfFrames
"(0028,0009)",AT,FrameIncrementPointer
"(0028,000A)",AT,FrameDimensionPointer
"(0028,0010)",US,Rows
"(0028,0011)",US,Columns
"(0028,0012)",US,Planes
"(0028,0014)",US,UltrasoundColorDataPresent
"(0028,0020)",OB,
"(0028,0030)",DS,PixelSpacing
"(0028,0031)",DS,ZoomFactor
"(0028,0032)",DS,ZoomCenter
"(0028,0034)",IS,PixelAspectRatio
"(0028,0040)",CS,ImageFormat
"(0028,0050)",LO,ManipulatedImage
"(0028,0051)",CS,CorrectedImage
"(0028,005F)",LO,CompressionRecognitionCode
"(0028,0060)",CS,CompressionCode
"(0028,0061)",SH,CompressionOriginator
"(0028,0062)",LO,CompressionLabel
"(0028,0063)",SH,CompressionDescription
"(0028,0065)",CS,CompressionSequence
"(0028,0066)",AT,CompressionStepPointers
"(0028,0068)",US,RepeatInterval
"(0028,0069)",US,BitsGrouped
"(0028,0070)",US,PerimeterTable
"(0028,0071)",US or SS,PerimeterValue
"(0028,0080)",US,PredictorRows
"(0028,0081)",US,PredictorColumns
"(0028,0082)",US,PredictorConstants
"(0028,0090)",CS,BlockedPixels
"(0028,0091)",US,BlockRows
"(0028,0092)",US,BlockColumns
"(0028,0093)",US,RowOverlap
"(0028,0094)",US,ColumnOverlap
"(0028,0100)",US,BitsAllocated
"(0028,0101)",US,BitsStored
"(0028,0102)",US,HighBit
"(0028,0103)",US,PixelRepresentation
"(0028,0104)",US or SS,SmallestValidPixelValue
"(0028,0105)",US or SS,LargestValidPixelValue
"(0028,0106)",US or SS,SmallestImagePixelValue
"(0028,0107)",US or SS,LargestImagePixelValue
"(0028,0108)",US or SS,SmallestPixelValueInSeries
"(0028,0109)",US or SS,LargestPixelValueInSeries
"(0028,0110)",US or SS,SmallestImagePixelValueInPlane
"(0028,0111)",US or SS,LargestImagePixelValueInPlane
"(0028,0120)",US or SS,PixelPaddingValue
"(0028,0121)",US or SS,PixelPaddingRangeLimit
"(0028,0122)",FL,FloatPixelPaddingValue
"(0028,0123)",FD,DoubleFloatPixelPaddingValue
"(0028,0124)",FL,FloatPixelPaddingRangeLimit
"(0028,0125)",FD,DoubleFloatPixelPaddingRangeLimit
"(0028,0200)",US,ImageLocation
"(0028,0300)",CS,QualityControlImage
"(0028,0301)",CS,BurnedInAnnotation
"(0028,0302)",CS,RecognizableVisualFeatures
"(0028,0303)",CS,LongitudinalTemporalInformationModified
"(0028,0304)",UI,ReferencedColorPaletteInstanceUID
"(0028,0400)",LO,TransformLabel
"(0028,0401)",LO,TransformVersionNumber
"(0028,0402)",US,NumberOfTransformSteps
"(0028,0403)",LO,SequenceOfCompressedData
"(0028,0404)",AT,DetailsOfCoefficients
"(0028,0700)",LO,DCTLabel
"(0028,0701)",CS,DataBlockDescription
"(0028,0702)",AT,DataBlock
"(0028,0710)",US,NormalizationFactorFormat
"(0028,0720)",US,ZonalMapNumberFormat
"(0028,0721)",AT,ZonalMapLocation
"(0028,0722)",US,ZonalMapFormat
"(0028,0730)",US,AdaptiveMapFormat
"(0028,0740)",US,CodeNumberFormat
"(0028,0A02)",CS,PixelSpacingCalibrationType
"(0028,0A04)",LO,PixelSpacingCalibrationDescription
"(0028,1040)",CS,PixelIntensityRelationship
"(0028,1041)",SS,PixelIntensityRelationshipSign
"(0028,1050)",DS,WindowCenter
"(0028,1051)",DS,WindowWidth
"(0028,1052)",DS,RescaleIntercept
"(0028,1053)",DS,RescaleSlope
"(0028,1054)",LO,RescaleType
"(0028,1055)",LO,WindowCenterWidthExplanation
"(0028,1056)",CS,VOILUTFunction
"(0028,1080)",CS,GrayScale
"(0028,1090)",CS,RecommendedViewingMode
"(0028,1100)",US or SS,GrayLookupTableDescriptor
"(0028,1101)",US or SS,RedPaletteColorLookupTableDescriptor
"(0028,1102)",US or SS,GreenPaletteColorLookupTableDescriptor
"(0028,1103)",US or SS,BluePaletteColorLookupTableDescriptor
"(0028,1104)",US,AlphaPaletteColorLookupTableDescriptor
"(0028,1111)",US or SS,LargeRedPaletteColorLookupTableDescriptor
"(0028,1112)",US or SS,LargeGreenPaletteColorLookupTableDescriptor
"(0028,1113)",US or SS,LargeBluePaletteColorLookupTableDescriptor
"(0028,1199)",UI,PaletteColorLookupTableUID
"(0028,1200)",US or SS or OW,GrayLookupTableData
"(0028,1201)",OW,RedPaletteColorLookupTableData
"(0028,1202)",OW,GreenPaletteColorLookupTableData
"(0028,1203)",OW,BluePaletteColorLookupTableData
"(0028,1204)",OW,AlphaPaletteColorLookupTableData
"(0028,1211)",OW,LargeRedPaletteColorLookupTableData
"(0028,1212)",OW,LargeGreenPaletteColorLookupTableData
"(0028,1213)",OW,LargeBluePaletteColorLookupTableData
"(0028,1214)",UI,LargePaletteColorLookupTableUID
"(0028,1221)",OW,SegmentedRedPaletteColorLookupTableData
"(0028,1222)",OW,SegmentedGreenPaletteColorLookupTableData
"(0028,1223)",OW,SegmentedBluePaletteColorLookupTableData
"(0028,1224)",OW,SegmentedAlphaPaletteColorLookupTableData
"(0028,1230)",SQ,StoredValueColorRangeSequence
"(0028,1231)",FD,MinimumStoredValueMapped
"(0028,1232)",FD,MaximumStoredValueMapped
"(0028,1300)",CS,BreastImplantPresent
"(0028,1350)",CS,PartialView
"(0028,1351)",ST,PartialViewDescription
"(0028,1352)",SQ,PartialViewCodeSequence
"(0028,135A)",CS,SpatialLocationsPreserved
"(0028,1401)",SQ,DataFrameAssignmentSequence
"(0028,1402)",CS,DataPathAssignment
"(0028,1403)",US,BitsMappedToColorLookupTable
"(0028,1404)",SQ,BlendingLUT1Sequence
"(0028,1405)",CS,BlendingLUT1TransferFunction
"(0028,1406)",FD,BlendingWeightConstant
"(0028,1407)",US,BlendingLookupTableDescriptor
"(0028,1408)",OW,BlendingLookupTableData
"(0028,140B)",SQ,EnhancedPaletteColorLookupTableSequence
"(0028,140C)",SQ,BlendingLUT2Sequence
"(0028,140D)",CS,BlendingLUT2TransferFunction
"(0028,140E)",CS,DataPathID
"(0028,140F)",CS,RGBLUTTransferFunction
"(0028,1410)",CS,AlphaLUTTransferFunction
"(0028,2000)",OB,ICCProfile
"(0028,2002)",CS,ColorSpace
"(0028,2110)",CS,LossyImageCompression
"(0028,2112)",DS,LossyImageCompressionRatio
"(0028,2114)",CS,LossyImageCompressionMethod
"(0028,3000)",SQ,ModalityLUTSequence
"(0028,3002)",US or SS,LUTDescriptor
"(0028,3003)",LO,LUTExplanation
"(0028,3004)",LO,ModalityLUTType
"(0028,3006)",US or OW,LUTData
"(0028,3010)",SQ,VOILUTSequence
"(0028,3110)",SQ,SoftcopyVOILUTSequence
"(0028,4000)",LT,ImagePresentationComments
"(0028,5000)",SQ,BiPlaneAcquisitionSequence
"(0028,6010)",US,RepresentativeFrameNumber
"(0028,6020)",US,FrameNumbersOfInterest
"(0028,6022)",LO,FrameOfInterestDescription
"(0028,6023)",CS,FrameOfInterestType
"(0028,6030)",US,MaskPointers
"(0028,6040)",US,RWavePointer
"(0028,6100)",SQ,MaskSubtractionSequence
"(0028,6101)",CS,MaskOperation
"(0028,6102)",US,ApplicableFrameRange
"(0028,6110)",US,MaskFrameNumbers
"(0028,6112)",US,ContrastFrameAveraging
"(0028,6114)",FL,MaskSubPixelShift
"(0028,6120)",SS,TIDOffset
"(0028,6190)",ST,MaskOperationExplanation
"(0028,7000)",SQ,EquipmentAdministratorSequence
"(0028,7001)",US,NumberOfDisplaySubsystems
"(0028,7002)",US,CurrentConfigurationID
"(0028,7003)",US,DisplaySubsystemID
"(0028,7004)",SH,DisplaySubsystemName
"(0028,7005)",LO,DisplaySubsystemDescription
"(0028,7006)",CS,SystemStatus
"(0028,7007)",LO,SystemStatusComment
"(0028,7008)",SQ,TargetLuminanceCharacteristicsSequence
"(0028,7009)",US,LuminanceCharacteristicsID
"(0028,700A)",SQ,DisplaySubsystemConfigurationSequence
"(0028,700B)",US,ConfigurationID
"(0028,700C)",SH,ConfigurationName
"(0028,700D)",LO,ConfigurationDescription
"(0028,700E)",US,ReferencedTargetLuminanceCharacteristicsID
"(0028,700F)",SQ,QAResultsSequence
"(0028,7010)",SQ,DisplaySubsystemQAResultsSequence
"(0028,7011)",SQ,ConfigurationQAResultsSequence
"(0028,7012)",SQ,MeasurementEquipmentSequence
"(0028,7013)",CS,MeasurementFunctions
"(0028,7014)",CS,MeasurementEquipmentType
"(0028,7015)",SQ,VisualEvaluationResultSequence
"(0028,7016)",SQ,DisplayCalibrationResultSequence
"(0028,7017)",US,DDLValue
"(0028,7018)",FL,CIExyWhitePoint
"(0028,7019)",CS,DisplayFunctionType
"(0028,701A)",FL,GammaValue
"(0028,701B)",US,NumberOfLuminancePoints
"(0028,701C)",SQ,LuminanceResponseSequence
"(0028,701D)",FL,TargetMinimumLuminance
"(0028,701E)",FL,TargetMaximumLuminance
"(0028,701F)",FL,LuminanceValue
"(0028,7020)",LO,LuminanceResponseDescription
"(0028,7021)",CS,WhitePointFlag
"(0028,7022)",SQ,DisplayDeviceTypeCodeSequence
"(0028,7023)",SQ,DisplaySubsystemSequence
"(0028,7024)",SQ,LuminanceResultSequence
"(0028,7025)",CS,AmbientLightValueSource
"(0028,7026)",CS,MeasuredCharacteristics
"(0028,7027)",SQ,LuminanceUniformityResultSequence
"(0028,7028)",SQ,VisualEvaluationTestSequence
"(0028,7029)",CS,TestResult
"(0028,702A)",LO,TestResultComment
"(0028,702B)",CS,TestImageValidation
"(0028,702C)",SQ,TestPatternCodeSequence
"(0028,702D)",SQ,MeasurementPatternCodeSequence
"(0028,702E)",SQ,VisualEvaluationMethodCodeSequence
"(0028,7FE0)",UR,PixelDataProviderURL
"(0028,9001)",UL,DataPointRows
"(0028,9002)",UL,DataPointColumns
"(0028,9003)",CS,SignalDomainColumns
"(0028,9099)",US,LargestMonochromePixelValue
"(0028,9108)",CS,DataRepresentation
"(0028,9110)",SQ,PixelMeasuresSequence
"(0028,9132)",SQ,FrameVOILUTSequence
"(0028,9145)",SQ,PixelValueTransformationSequence
"(0028,9235)",CS,SignalDomainRows
"(0028,9411)",FL,DisplayFilterPercentage
"(0028,9415)",SQ,FramePixelShiftSequence
"(0028,9416)",US,SubtractionItemID
"(0028,9422)",SQ,PixelIntensityRelationshipLUTSequence
"(0028,9443)",SQ,FramePixelDataPropertiesSequence
"(0028,9444)",CS,GeometricalProperties
"(0028,9445)",FL,GeometricMaximumDistortion
"(0028,9446)",CS,ImageProcessingApplied
"(0028,9454)",CS,MaskSelectionMode
"(0028,9474)",CS,LUTFunction
"(0028,9478)",FL,MaskVisibilityPercentage
"(0028,9501)",SQ,PixelShiftSequence
"(0028,9502)",SQ,RegionPixelShiftSequence
"(0028,9503)",SS,VerticesOfTheRegion
"(0028,9505)",SQ,MultiFramePresentationSequence
"(0028,9506)",US,PixelShiftFrameRange
"(0028,9507)",US,LUTFrameRange
"(0028,9520)",DS,ImageToEquipmentMappingMatrix
"(0028,9537)",CS,EquipmentCoordinateSystemIdentification
"(0032,000A)",CS,StudyStatusID
"(0032,000C)",CS,StudyPriorityID
"(0032,0012)",LO,StudyIDIssuer
"(0032,0032)",DA,StudyVerifiedDate
"(0032,0033)",TM,StudyVerifiedTime
"(0032,0034)",DA,StudyReadDate
"(0032,0035)",TM,StudyReadTime
"(0032,1000)",DA,ScheduledStudyStartDate
"(0032,1001)",TM,ScheduledStudyStartTime
"(0032,1010)",DA,ScheduledStudyStopDate
"(0032,1011)",TM,ScheduledStudyStopTime
"(0032,1020)",LO,ScheduledStudyLocation
"(0032,1021)",AE,ScheduledStudyLocationAETitle
"(0032,1030)",LO,ReasonForStudy
"(0032,1031)",SQ,RequestingPhysicianIdentificationSequence
"(0032,1032)",PN,RequestingPhysician
"(0032,1033)",LO,RequestingService
"(0032,1034)",SQ,RequestingServiceCodeSequence
"(0032,1040)",DA,StudyArrivalDate
"(0032,1041)",TM,StudyArrivalTime
"(0032,1050)",DA,StudyCompletionDate
"(0032,1051)",TM,StudyCompletionTime
"(0032,1055)",CS,StudyComponentStatusID
"(0032,1060)",LO,RequestedProcedureDescription
"(0032,1064)",SQ,RequestedProcedureCodeSequence
"(0032,1066)",UT,ReasonForVisit
"(0032,1067)",SQ,ReasonForVisitCodeSequence
"(0032,1070)",LO,RequestedContrastAgent
"(0032,4000)",LT,StudyComments
"(0034,0001)",SQ,FlowIdentifierSequence
"(0034,0002)",OB,FlowIdentifier
"(0034,0003)",UI,FlowTransferSyntaxUID
"(0034,0004)",UL,FlowRTPSamplingRate
"(0034,0005)",OB,SourceIdentifier
"(0034,0007)",OB,FrameOriginTimestamp
"(0034,0008)",CS,IncludesImagingSubject
"(0034,0009)",SQ,FrameUsefulnessGroupSequence
"(0034,000A)",SQ,RealTimeBulkDataFlowSequence
"(0034,000B)",SQ,CameraPositionGroupSequence
"(0034,000C)",CS,IncludesInformation
"(0034,000D)",SQ,TimeOfFrameGroupSequence
"(0038,0004)",SQ,ReferencedPatientAliasSequence
